web-scraper-order,web-scraper-start-url,team_list,team_list-href,player_list,player_list-href,Name,Birth,Amplua,Height,Photo-src,Sport-achievements-src,Weight,team-name
"1585688349-853","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Тихон Колбасін","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3800/Itemid,4257/","Тихон Колбасін","23. 12. 2002 (15)","Нападаючий","186 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/Kolbasin.jpg","","null","Команда  ККЛП-Метеор"
"1585688223-797","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Віктор Сауляк","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4134/Itemid,4257/","Віктор Сауляк","05. 03. 1990 (28)","Нападаючий","186 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/SaulacV.jpg","","null","Команда  Сахалін 2"
"1585688250-809","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Ярослав Трушківський","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,638/Itemid,4257/","Ярослав Трушківський","13. 02. 1985 (33)","Нападаючий","191 cm","https://ukv.org.ua/images/stories/2010-2011/man/2divizion/MD/Trushkovsky.jpg","","105 kg","Команда  Літаючий м`яч"
"1585688187-781","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Віталій Григор’єв","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1455/Itemid,4257/","Віталій Григор’єв","27. 10. 1984 (33)","Нападаючий","195 cm","https://ukv.org.ua//images/stories/Classic/2014-2015/Teams/TS/Grigoriev.jpg","https://ukv.org.ua/images/joomleague/flags/az.png","75 kg","Команда  ТС"
"1585688273-819","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Сергій Вейлер","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2577/Itemid,4257/","Сергій Вейлер","02. 11. 1995 (22)","Нападаючий","184 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Wejler.jpg","","null","Команда  Коло друзів"
"1585688297-830","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12454/Itemid,4257/","Олександр Ковальчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3898/Itemid,4257/","Олександр Ковальчук","13. 09. 2003 (15)","Нападаючий","186 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Kowal4uk.jpg","","null","Команда  КСЛІ"
"1585688189-782","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Олександр Губарь","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1524/Itemid,4257/","Олександр Губарь","24. 10. 1991 (26)","Нападаючий","180 cm","https://ukv.org.ua//images/stories/Classic/2014-2015/Teams/KPI/Gubar.jpg","https://ukv.org.ua/images/joomleague/flags/az.png","72 kg","Команда  ТС"
"1585688195-785","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Володимир  Ціхоцький","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2358/Itemid,4257/","Володимир  Ціхоцький","13. 01. 1984 (34)","Нападаючий","180 cm","https://ukv.org.ua//images/stories/Beach/2015/Stolychny/1etap/tsihotskiy.jpg","https://ukv.org.ua/images/joomleague/flags/az.png","75 kg","Команда  ТС"
"1585688233-801","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Сергій Пилипчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,78/Itemid,4257/","Сергій Пилипчук","28. 12. 1984 (33)","Зв`язуючий","185 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/LM/Pilipchuk.jpg","","null","Команда  Літаючий м`яч"
"1585688343-850","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Олександр Полторацький","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,368/Itemid,4257/","Олександр Полторацький","20. 10. 1986 (31)","Нападаючий","186 cm","https://ukv.org.ua/images/stories/2010-2011/man/3divizion/Invasport/Poltoracky.png","https://ukv.org.ua/images/joomleague/flags/cm.png","78 kg","Команда  ККЛП-Метеор"
"1585688345-851","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Дмитро Донченко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,370/Itemid,4257/","Дмитро Донченко","10. 03. 1992 (26)","Нападаючий","185 cm","https://ukv.org.ua/images/stories/2011-2012/man/3divizion/Kolegge/Donchenko.JPG","https://ukv.org.ua/images/joomleague/flags/as.png","75 kg","Команда  ККЛП-Метеор"
"1585688166-772","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Олександр Янчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1756/Itemid,4257/","Олександр Янчук","13. 11. 1992 (25)","Нападаючий","189 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/Yanchuk.jpg","","82 kg","Команда  Факел"
"1585688219-795","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Олександр Сердюк","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,56/Itemid,4257/","Олександр Сердюк","22. 07. 1988 (30)","Нападаючий","188 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/KPI/Serdyuk.jpg","","94 kg","Команда  Сахалін 2"
"1585688414-882","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12455/Itemid,4257/","Сергій Петлюк","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,792/Itemid,4257/","Сергій Петлюк","30. 07. 1991 (27)","Діагональний","192 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Petlyuk.jpg","","85 kg","Команда  Ірпінь"
"1585688175-775","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Андрій Копилов","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,473/Itemid,4257/","Андрій Копилов","14. 11. 1986 (31)","Ліберо","181 cm","https://ukv.org.ua//images/stories/Classic/2014-2015/Teams/TS/Kopylov.jpg","https://ukv.org.ua/images/joomleague/flags/az.png","75 kg","Команда  ТС"
"1585688388-870","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12455/Itemid,4257/","Максим Гаврик","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1827/Itemid,4257/","Максим Гаврик","23. 10. 1997 (20)","Ліберо","183 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Gavrik.jpg","https://ukv.org.ua/images/joomleague/flags/at.png","77 kg","Команда  Ірпінь"
"1585688248-808","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Олександр Мацюра","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3170/Itemid,4257/","Олександр Мацюра","01. 01. 1985 (33)","Нападаючий","182 cm","https://ukv.org.ua//images/stories/Classic/2016-2017/teams/LM/players/masura_alex.jpg","","83 kg","Команда  Літаючий м`яч"
"1585688269-817","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Ігор Кострома","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,845/Itemid,4257/","Ігор Кострома","30. 05. 1985 (33)","Блокуючий","189 cm","https://ukv.org.ua/images/stories/2011-2012/man/3divizion/Veter/Kostroma.jpg","","null","Команда  Коло друзів"
"1585688339-848","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Микола Цапкаленко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,375/Itemid,4257/","Микола Цапкаленко","07. 04. 1991 (27)","Блокуючий","196 cm","https://ukv.org.ua//images/stories/Beach/2015/Stolychny/1etap/Capkalenko.jpg","https://ukv.org.ua/images/joomleague/flags/ca.png","92 kg","Команда  ККЛП-Метеор"
"1585688277-821","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Ярослав Лаптійчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4084/Itemid,4257/","Ярослав Лаптійчук","09. 02. 1995 (23)","Нападаючий","185 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Laptij4uk.jpg","","null","Команда  Коло друзів"
"1585688372-863","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12461/Itemid,4257/","Артем Горошко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4362/Itemid,4257/","Артем Горошко","05. 04. 2002 (16)","Блокуючий","190 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Goroschko.jpg","","null","Команда  Вектор"
"1585688382-868","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12461/Itemid,4257/","Віталій Міняйло","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1403/Itemid,4257/","Віталій Міняйло","15. 07. 1991 (27)","Нападаючий","192 cm","https://ukv.org.ua//images/stories/Classic/2015-2016/RaduzhnyM/Minyaylo.jpg","","84 kg","Команда  Вектор"
"1585688168-773","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Денис Федоренко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,53/Itemid,4257/","Денис Федоренко","06. 04. 1988 (30)","Діагональний","190 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/KPI/denis.JPG","","77 kg","Команда  Факел"
"1585688367-861","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12461/Itemid,4257/","Микола Бовсуновський","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4275/Itemid,4257/","Микола Бовсуновський","11. 04. 2001 (17)","Зв`язуючий","185 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Bowsunovskyi.jpg","","null","Команда  Вектор"
"1585688203-788","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Олександр Свєтляков","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1783/Itemid,4257/","Олександр Свєтляков","10. 03. 1985 (33)","Ліберо","183 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/Svetlakov.jpg","","84 kg","Команда  Сахалін 2"
"1585688217-794","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Вадим Саченко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2536/Itemid,4257/","Вадим Саченко","17. 08. 1992 (26)","Нападаючий","182 cm","https://ukv.org.ua//images/stories/Classic/2015-2016/sahalin/sachenko.jpg","","76 kg","Команда  Сахалін 2"
"1585688376-865","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12461/Itemid,4257/","Валентин Кулик","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3193/Itemid,4257/","Валентин Кулик","13. 03. 2000 (18)","Блокуючий","189 cm","https://ukv.org.ua//images/stories/Classic/2016-2017/teams/KSLI/players/kulik_valent.jpg","https://ukv.org.ua/images/joomleague/flags/at.png","71 kg","Команда  Вектор"
"1585688300-831","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12454/Itemid,4257/","Денис Ільків","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3899/Itemid,4257/","Денис Ільків","29. 10. 2003 (14)","Нападаючий","185 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Ilkiw.jpg","","null","Команда  КСЛІ"
"1585688158-768","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Тарас Гоголь","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3030/Itemid,4257/","Тарас Гоголь","18. 11. 1986 (31)","Блокуючий","188 cm","https://ukv.org.ua//images/stories/Classic/2016-2017/teams/Fakel/players/Gogol_tras.jpg","","95 kg","Команда  Факел"
"1585688287-825","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12454/Itemid,4257/","Володимир Скорбатюк","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3896/Itemid,4257/","Володимир Скорбатюк","11. 05. 2003 (15)","Зв`язуючий","188 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Scorbatuk.jpg","","null","Команда  КСЛІ"
"1585688335-846","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Іван Янцо","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1656/Itemid,4257/","Іван Янцо","25. 06. 1995 (23)","Зв`язуючий","182 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/Yanco.jpg","https://ukv.org.ua/images/joomleague/flags/li.png","82 kg","Команда  ККЛП-Метеор"
"1585688328-844","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Станіслав Клімович","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2541/Itemid,4257/","Станіслав Клімович","12. 09. 1998 (20)","Діагональний","193 cm","https://ukv.org.ua//images/stories/Classic/2015-2016/KNU/klimovich.jpg","","81 kg","Команда  КНУ ім. Т.Г. Шевченко"
"1585688254-811","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Денис Семенов","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,75/Itemid,4257/","Денис Семенов","28. 03. 1981 (37)","Діагональний","189 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/LM/DEN.jpg","","82 kg","Команда  Літаючий м`яч"
"1585688281-823","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Олександр Корх","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3586/Itemid,4257/","Олександр Корх","20. 08. 1988 (30)","Діагональний","188 cm","https://ukv.org.ua//images/stories/Classic/2017-2018/Teams/photo/UKRPATENT/Korh_UKR.jpg","","null","Команда  Коло друзів"
"1585688312-836","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Богдан Щука","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3048/Itemid,4257/","Богдан Щука","31. 03. 1998 (20)","Блокуючий","190 cm","https://ukv.org.ua//images/stories/Classic/2016-2017/teams/teplocom/players/suka_bogd.jpg","","70 kg","Команда  КНУ ім. Т.Г. Шевченко"
"1585688337-847","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Богдан Дейнека","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4130/Itemid,4257/","Богдан Дейнека","09. 03. 2004 (14)","Зв`язуючий","176 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Dejneka.jpg","","null","Команда  ККЛП-Метеор"
"1585688316-838","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Дмитро Бабенко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2283/Itemid,4257/","Дмитро Бабенко","19. 04. 1996 (22)","Блокуючий","198 cm","https://ukv.org.ua//images/stories/Classic/2014-2015/Teams/KNU/Babenko.jpg","","85 kg","Команда  КНУ ім. Т.Г. Шевченко"
"1585688177-776","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Антон Григоренко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,207/Itemid,4257/","Антон Григоренко","12. 09. 1984 (34)","Зв`язуючий","180 cm","https://ukv.org.ua/images/stories/2011-2012/man/1divizion/Raduzhny/Grigorenko.jpg","https://ukv.org.ua/images/joomleague/flags/az.png","71 kg","Команда  ТС"
"1585688225-798","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Сергій Рудник","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2535/Itemid,4257/","Сергій Рудник","13. 08. 1994 (24)","Діагональний","194 cm","https://ukv.org.ua//images/stories/Classic/2015-2016/sahalin/rudnik.jpg","","85 kg","Команда  Сахалін 2"
"1585688359-858","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Андрій Сінчак","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4291/Itemid,4257/","Андрій Сінчак","15. 07. 2002 (16)","Нападаючий","190 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Sin4ac.jpg","","null","Команда  ККЛП-Метеор"
"1585688279-822","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Павло Сидорчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4238/Itemid,4257/","Павло Сидорчук","18. 07. 1998 (20)","Нападаючий","186 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Sydor4uc.jpg","","null","Команда  Коло друзів"
"1585688179-777","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Максим Остапчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,190/Itemid,4257/","Максим Остапчук","11. 11. 1980 (37)","Зв`язуючий","184 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/TS/Ostapchuk.JPG","https://ukv.org.ua/images/joomleague/flags/az.png","90 kg","Команда  ТС"
"1585688252-810","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Євген Дзюба","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4004/Itemid,4257/","Євген Дзюба","15. 10. 1980 (37)","Діагональний","200 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/Dzyuba.jpg","","null","Команда  Літаючий м`яч"
"1585688320-840","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Максим Руденко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3957/Itemid,4257/","Максим Руденко","02. 02. 2001 (17)","Нападаючий","191 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/RudenkoM.png","","null","Команда  КНУ ім. Т.Г. Шевченко"
"1585688398-875","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12455/Itemid,4257/","Антон Дідик","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1445/Itemid,4257/","Антон Дідик","21. 02. 1997 (21)","Блокуючий","203 cm","https://ukv.org.ua//images/stories/Beach/2019/Players/Didyk.jpg","https://ukv.org.ua/images/joomleague/flags/lt.png","85 kg","Команда  Ірпінь"
"1585688185-780","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Роман Бєлаш","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1643/Itemid,4257/","Роман Бєлаш","13. 08. 1984 (34)","Нападаючий","195 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/TS/Belash.JPG","https://ukv.org.ua/images/joomleague/flags/az.png","85 kg","Команда  ТС"
"1585688201-787","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Сергій Пристайко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,474/Itemid,4257/","Сергій Пристайко","09. 05. 1985 (33)","Ліберо","168 cm","https://ukv.org.ua/images/stories/2010-2011/man/3divizion/Dandi/Prystaiko.jpg","","72 kg","Команда  Сахалін 2"
"1585688164-771","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Олександр Горкун","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3664/Itemid,4257/","Олександр Горкун","16. 10. 1987 (30)","Нападаючий","185 cm","https://ukv.org.ua//images/stories/Classic/2017-2018/Teams/photo/FAKEL/Gorkun.jpg","","null","Команда  Факел"
"1585688353-855","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Станіслав Стас","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4033/Itemid,4257/","Станіслав Стас","31. 05. 2003 (15)","Нападаючий","184 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Stas.jpg","","null","Команда  ККЛП-Метеор"
"1585688212-792","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Віктор Ягода","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1771/Itemid,4257/","Віктор Ягода","14. 12. 1986 (31)","Блокуючий","196 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/Storm/yagoda.jpg","","120 kg","Команда  Сахалін 2"
"1585688378-866","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12461/Itemid,4257/","Ігор Мовенко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4274/Itemid,4257/","Ігор Мовенко","10. 04. 1977 (41)","Блокуючий","193 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Mowenko.jpg","","null","Команда  Вектор"
